2022-07-19T15:32:03
ID	Read	R1_Forward	R1_Reverse	R2_Forward	R2_Reverse	R1_Penalty	R2_Penalty
ERR2061621.18146411 7001289F:109:CB97UANXX:1:2102:12836:35805/1	R1	+	-	-	-	0.000000	-
ERR2061621.18146412 7001289F:109:CB97UANXX:1:1208:17702:36968/2	R2	-	-	+	-	-	0.961538
ERR2061621.18146414 7001289F:109:CB97UANXX:1:1313:7575:4892/2	R2	-	-	+	-	-	0.525000
ERR2061621.18146415 7001289F:109:CB97UANXX:1:1201:13899:41277/2	R2	-	-	+	-	-	0.612903
ERR2061621.18146416 7001289F:109:CB97UANXX:1:2305:16074:87600/2	R2	-	-	+	-	-	0.441860
ERR2061621.18146417 7001289F:109:CB97UANXX:1:2210:8362:85484/1	R1	+	-	-	+	0.387755	0.000000
ERR2061621.18146418 7001289F:109:CB97UANXX:1:2104:16695:8584/2	R2	-	-	+	-	-	0.452055
ERR2061621.18146419 7001289F:109:CB97UANXX:1:1308:8908:38311/2	R2	-	-	+	-	-	0.603774
ERR2061621.18146420 7001289F:109:CB97UANXX:1:1203:9365:27614/2	R2	-	-	+	-	-	0.781250
ERR2061621.18146421 7001289F:109:CB97UANXX:1:1114:2963:99153/1	R1	+	-	-	-	0.862069	-
ERR2061621.18146422 7001289F:109:CB97UANXX:1:2210:19371:17327/1	R1	-	+	+	-	0.000000	0.000000
ERR2061621.18146423 7001289F:109:CB97UANXX:1:2314:5104:5430/1	R1	+	-	-	-	0.000000	-
ERR2061621.18146425 7001289F:109:CB97UANXX:1:1202:7805:38879/1	R1	-	+	-	-	0.000000	-
ERR2061621.18146426 7001289F:109:CB97UANXX:1:1303:6668:61829/1	R1	+	-	-	-	0.000000	-
ERR2061621.18146427 7001289F:109:CB97UANXX:1:1212:6309:43618/1	R1	+	-	-	-	0.000000	-
ERR2061621.18146428 7001289F:109:CB97UANXX:1:2215:20973:14655/1	R1	-	+	+	-	0.000000	0.457944
ERR2061621.18146429 7001289F:109:CB97UANXX:1:2112:21041:81872/1	R1	+	-	-	-	0.457944	-
ERR2061621.18146430 7001289F:109:CB97UANXX:1:2114:19437:65475/1	R1	+	-	-	-	0.457944	-
ERR2061621.18146431 7001289F:109:CB97UANXX:1:2103:15935:48595/1	R1	+	-	-	-	0.875000	-
ERR2061621.18146432 7001289F:109:CB97UANXX:1:1314:8297:88085/1	R1	+	-	-	-	0.457944	-
ERR2061621.18146433 7001289F:109:CB97UANXX:1:1204:4006:57787/1	R1	+	-	-	-	0.457944	-
ERR2061621.18146434 7001289F:109:CB97UANXX:1:1214:5226:19341/1	R1	+	-	-	-	0.433628	-
ERR2061621.18146435 7001289F:109:CB97UANXX:1:1102:16642:48397/2	R2	-	-	+	-	-	0.531915
ERR2061621.18146436 7001289F:109:CB97UANXX:1:2212:16263:37414/1	R1	+	-	-	-	0.471698	-
ERR2061621.18146437 7001289F:109:CB97UANXX:1:2116:3129:35190/1	R1	+	-	-	-	0.500000	-
ERR2061621.18146438 7001289F:109:CB97UANXX:1:1312:3450:44575/2	R2	-	-	+	-	-	0.446429
ERR2061621.18146439 7001289F:109:CB97UANXX:1:1212:7826:81395/2	R2	-	-	+	-	-	0.446429
ERR2061621.18146440 7001289F:109:CB97UANXX:1:1208:13928:59983/2	R2	-	-	+	-	-	0.446429
ERR2061621.18146441 7001289F:109:CB97UANXX:1:1201:18542:16889/1	R1	-	+	+	-	0.000000	0.500000
ERR2061621.18146442 7001289F:109:CB97UANXX:1:2303:12254:46998/2	R2	-	-	+	-	-	0.927928
ERR2061621.18146443 7001289F:109:CB97UANXX:1:1104:5113:5226/1	R1	+	-	-	-	0.045045	-
ERR2061621.18146445 7001289F:109:CB97UANXX:1:2215:11606:55705/1	R1	+	-	-	-	0.463636	-
ERR2061621.18146447 7001289F:109:CB97UANXX:1:1109:4388:58611/2	R2	-	-	+	-	-	0.345455
ERR2061621.18146448 7001289F:109:CB97UANXX:1:1208:14511:19138/2	R2	-	-	+	-	-	0.714286
ERR2061621.18146449 7001289F:109:CB97UANXX:1:2313:5162:91906/1	R1	+	-	-	+	0.345455	0.090909
ERR2061621.18146450 7001289F:109:CB97UANXX:1:2205:4845:7274/2	R2	-	-	+	-	-	0.302752
ERR2061621.18146451 7001289F:109:CB97UANXX:1:2104:10456:55575/1	R1	+	-	-	-	0.302752	-
ERR2061621.18146452 7001289F:109:CB97UANXX:1:1112:10005:37662/2	R2	-	-	+	-	-	0.302752
ERR2061621.18146453 7001289F:109:CB97UANXX:1:2306:4546:17044/1	R1	-	+	+	-	0.000000	0.417722
ERR2061621.18146454 7001289F:109:CB97UANXX:1:1104:1810:90159/1	R1	+	-	-	-	0.000000	-
ERR2061621.18146455 7001289F:109:CB97UANXX:1:2309:15677:40885/2	R2	-	-	+	-	-	0.000000
ERR2061621.18146456 7001289F:109:CB97UANXX:1:2201:12189:81690/2	R2	-	-	+	-	-	0.000000
ERR2061621.18146457 7001289F:109:CB97UANXX:1:2115:13847:22101/1	R1	+	-	-	-	0.000000	-
ERR2061621.18146458 7001289F:109:CB97UANXX:1:2103:14659:87741/1	R1	+	-	-	-	0.000000	-
ERR2061621.18146459 7001289F:109:CB97UANXX:1:1316:4966:74043/1	R1	+	-	-	-	0.000000	-
ERR2061621.18146460 7001289F:109:CB97UANXX:1:1207:16355:18204/1	R1	+	-	-	-	0.000000	-
ERR2061621.18146461 7001289F:109:CB97UANXX:1:2212:6141:36456/1	R1	-	+	-	-	0.000000	-
ERR2061621.18146462 7001289F:109:CB97UANXX:1:1310:6504:54791/1	R1	+	-	-	+	0.000000	0.000000
ERR2061621.18146463 7001289F:109:CB97UANXX:1:2216:20713:20021/1	R1	+	-	-	+	0.000000	0.432432
ERR2061621.18146465 7001289F:109:CB97UANXX:1:1107:19187:41333/2	R2	-	-	+	-	-	0.550562
ERR2061621.18146466 7001289F:109:CB97UANXX:1:2116:2232:33645/2	R2	-	-	+	-	-	0.688312
ERR2061621.18146467 7001289F:109:CB97UANXX:1:1312:2466:69247/2	R2	-	-	+	-	-	0.457944
ERR2061621.18146468 7001289F:109:CB97UANXX:1:2106:13994:53543/2	R2	-	-	+	-	-	0.457944
ERR2061621.18146469 7001289F:109:CB97UANXX:1:1303:16959:19770/2	R2	-	-	+	-	-	0.532710
ERR2061621.18146470 7001289F:109:CB97UANXX:1:1214:14652:53763/1	R1	+	-	-	-	0.690141	-
ERR2061621.18146472 7001289F:109:CB97UANXX:1:2210:8328:99559/2	R2	-	-	+	-	-	0.471698
ERR2061621.18146473 7001289F:109:CB97UANXX:1:1202:4415:33503/1	R1	+	-	-	-	0.482143	-
ERR2061621.18146474 7001289F:109:CB97UANXX:1:2307:11776:37458/1	R1	-	+	-	-	0.000000	-
ERR2061621.18146477 7001289F:109:CB97UANXX:1:2301:4127:50329/1	R1	+	-	-	-	0.365385	-
ERR2061621.18146479 7001289F:109:CB97UANXX:1:1116:1992:29321/1	R1	+	-	-	+	0.513514	0.000000
ERR2061621.18146480 7001289F:109:CB97UANXX:1:2110:2403:63525/1	R1	+	-	-	-	0.388235	-
ERR2061621.18146482 7001289F:109:CB97UANXX:1:1209:1484:48305/2	R2	-	-	+	-	-	0.000000
ERR2061621.18146483 7001289F:109:CB97UANXX:1:1213:2818:74577/1	R1	-	+	+	-	0.129630	0.531915
ERR2061621.18146485 7001289F:109:CB97UANXX:1:1102:16245:54622/2	R2	-	-	+	-	-	0.862069
ERR2061621.18146486 7001289F:109:CB97UANXX:1:1306:6359:71994/2	R2	-	-	-	+	-	0.000000
ERR2061621.18146488 7001289F:109:CB97UANXX:1:1316:14443:53328/1	R1	-	+	-	-	0.320000	-
ERR2061621.18146491 7001289F:109:CB97UANXX:1:2305:9188:57633/1	R1	-	+	+	-	0.000000	0.320388
ERR2061621.18146493 7001289F:109:CB97UANXX:1:2305:7639:8756/1	R1	+	-	-	-	0.781250	-
ERR2061621.18146494 7001289F:109:CB97UANXX:1:1315:21167:51518/2	R2	-	-	+	-	-	0.863636
ERR2061621.18146495 7001289F:109:CB97UANXX:1:1115:5895:59245/1	R1	+	-	-	+	0.302752	0.000000
ERR2061621.18146496 7001289F:109:CB97UANXX:1:1307:20384:12875/2	R2	-	-	+	-	-	0.673469
ERR2061621.18146497 7001289F:109:CB97UANXX:1:1110:1354:61057/1	R1	-	+	+	-	0.097222	0.862069
ERR2061621.18146499 7001289F:109:CB97UANXX:1:2316:21012:21900/1	R1	+	-	-	+	0.388235	0.000000
ERR2061621.18146501 7001289F:109:CB97UANXX:1:2107:19313:4593/1	R1	+	-	-	+	0.714286	0.000000
ERR2061621.18146502 7001289F:109:CB97UANXX:1:2311:10286:62407/1	R1	-	+	+	-	0.000000	0.441860
ERR2061621.18146503 7001289F:109:CB97UANXX:1:1310:4353:87741/1	R1	-	+	+	-	0.080000	0.452055
ERR2061621.18146504 7001289F:109:CB97UANXX:1:1210:13284:63623/1	R1	-	+	+	-	0.080000	0.540984
ERR2061621.18146505 7001289F:109:CB97UANXX:1:1205:9711:83533/1	R1	-	+	-	-	0.000000	-
ERR2061621.18146506 7001289F:109:CB97UANXX:1:1207:6631:76458/1	R1	+	-	-	+	0.673469	0.000000
ERR2061621.18146507 7001289F:109:CB97UANXX:1:1115:4471:48531/1	R1	-	+	+	-	0.000000	0.457944
ERR2061621.18146508 7001289F:109:CB97UANXX:1:2110:16806:91529/1	R1	+	-	-	-	0.612903	-
ERR2061621.18146511 7001289F:109:CB97UANXX:1:1202:6293:23567/1	R1	+	-	-	+	0.446429	0.000000
ERR2061621.18146512 7001289F:109:CB97UANXX:1:2113:11548:4888/2	R2	-	-	+	-	-	0.862069
ERR2061621.18146514 7001289F:109:CB97UANXX:1:2212:10571:80717/1	R1	+	-	-	+	0.433628	0.000000
ERR2061621.18146515 7001289F:109:CB97UANXX:1:2102:12269:49893/1	R1	-	+	+	-	0.000000	0.609756
ERR2061621.18146516 7001289F:109:CB97UANXX:1:1204:9704:59540/1	R1	-	+	-	-	0.000000	-
ERR2061621.18146517 7001289F:109:CB97UANXX:1:2212:17362:32247/1	R1	+	-	-	-	0.673469	-
ERR2061621.18146518 7001289F:109:CB97UANXX:1:2109:11229:65306/2	R2	-	-	+	-	-	0.600000
ERR2061621.18146519 7001289F:109:CB97UANXX:1:2101:16100:72591/2	R2	-	-	-	+	-	0.000000
ERR2061621.18146520 7001289F:109:CB97UANXX:1:1210:8958:26046/1	R1	+	-	-	-	0.891892	-
ERR2061621.18146521 7001289F:109:CB97UANXX:1:1202:5402:100632/1	R1	+	-	-	+	0.767442	0.482143
ERR2061621.18146522 7001289F:109:CB97UANXX:1:1209:20505:23546/1	R1	+	-	-	+	0.345455	0.000000
ERR2061621.18146524 7001289F:109:CB97UANXX:1:2307:11269:71459/2	R2	-	-	+	-	-	0.457944
ERR2061621.18146526 7001289F:109:CB97UANXX:1:2107:19055:92632/1	R1	+	-	-	-	0.000000	-
ERR2061621.19213047 7001289F:109:CB97UANXX:1:1204:4936:3614/1	R1	+	-	-	-	0.000000	-
ERR2061621.19311140 7001289F:109:CB97UANXX:1:1110:19608:34572/1	R1	+	-	-	-	0.863636	-
ERR2061621.19795986 7001289F:109:CB97UANXX:1:2310:14175:92155/1	R1	-	+	+	-	0.000000	0.924528
ERR2061621.19812274 7001289F:109:CB97UANXX:1:2314:2189:44932/1	R1	-	+	-	-	0.000000	-
ERR2061621.19855099 7001289F:109:CB97UANXX:1:1303:9622:85831/2	R2	-	-	-	+	-	0.566667
ERR2061621.20251472 7001289F:109:CB97UANXX:1:1203:18115:12705/2	R2	-	-	-	+	-	0.160000
ERR2061621.20440557 7001289F:109:CB97UANXX:1:2115:12371:82020/1	R1	-	+	-	-	0.625000	-
ERR2061621.20504244 7001289F:109:CB97UANXX:1:2111:4308:18460/2	R2	-	-	-	+	-	0.346154
ERR2061621.20675843 7001289F:109:CB97UANXX:1:2304:5636:8037/2	R2	-	-	+	-	-	0.930233
ERR2061621.21764823 7001289F:109:CB97UANXX:1:2313:4933:98305/1	R1	-	+	-	-	0.000000	-
ERR2061621.21942942 7001289F:109:CB97UANXX:1:2307:11688:91599/1	R1	+	-	-	-	0.491071	-
ERR2061621.22375417 7001289F:109:CB97UANXX:1:2201:9683:11678/2	R2	-	-	-	+	-	0.000000
ERR2061621.22830344 7001289F:109:CB97UANXX:1:1209:10612:16591/2	R2	-	-	+	-	-	0.441860
ERR2061621.22830346 7001289F:109:CB97UANXX:1:1112:4640:7437/2	R2	-	-	+	-	-	0.657895
ERR2061621.22830347 7001289F:109:CB97UANXX:1:1107:14137:98077/2	R2	-	-	+	-	-	0.446429
ERR2061621.22830348 7001289F:109:CB97UANXX:1:2209:13698:40704/2	R2	-	-	+	-	-	0.446429
ERR2061621.22830349 7001289F:109:CB97UANXX:1:2311:19054:63079/1	R1	+	-	-	-	0.540984	-
ERR2061621.22830350 7001289F:109:CB97UANXX:1:2311:16784:66483/1	R1	+	-	-	-	0.446429	-
ERR2061621.22830351 7001289F:109:CB97UANXX:1:2315:2317:26249/1	R1	+	-	-	-	0.433628	-
ERR2061621.22830352 7001289F:109:CB97UANXX:1:2107:15162:78165/2	R2	-	-	+	-	-	0.815789
ERR2061621.22830353 7001289F:109:CB97UANXX:1:2302:15177:88799/2	R2	-	-	+	-	-	0.446429
ERR2061621.22830354 7001289F:109:CB97UANXX:1:1101:5240:97244/1	R1	-	+	+	-	0.057851	0.714286
ERR2061621.22830355 7001289F:109:CB97UANXX:1:2209:11110:27509/2	R2	-	-	+	-	-	0.000000
ERR2061621.22830357 7001289F:109:CB97UANXX:1:2204:16912:47900/2	R2	-	-	+	-	-	0.000000
ERR2061621.22830358 7001289F:109:CB97UANXX:1:2205:17716:6709/1	R1	+	-	-	-	0.457944	-
ERR2061621.22830359 7001289F:109:CB97UANXX:1:2207:6041:14750/1	R1	+	-	-	-	0.471698	-
ERR2061621.22830360 7001289F:109:CB97UANXX:1:2101:19953:45034/2	R2	-	-	+	-	-	0.000000
ERR2061621.22830361 7001289F:109:CB97UANXX:1:2206:18163:51597/2	R2	-	-	+	-	-	0.514019
ERR2061621.22830362 7001289F:109:CB97UANXX:1:1302:2839:57428/1	R1	+	-	-	-	0.714286	-
ERR2061621.22830363 7001289F:109:CB97UANXX:1:1306:9792:44464/1	R1	+	-	-	-	0.759259	-
ERR2061621.22830364 7001289F:109:CB97UANXX:1:1308:7803:45326/1	R1	+	-	-	-	0.457944	-
ERR2061621.22830365 7001289F:109:CB97UANXX:1:2307:11913:7783/2	R2	-	-	+	-	-	0.588785
ERR2061621.22830366 7001289F:109:CB97UANXX:1:2102:6753:22302/1	R1	+	-	-	+	0.471698	0.208333
ERR2061621.22830367 7001289F:109:CB97UANXX:1:2211:18119:12281/2	R2	-	-	+	-	-	0.000000
ERR2061621.22830368 7001289F:109:CB97UANXX:1:1315:6717:59117/1	R1	+	-	-	-	0.844660	-
ERR2061621.22830369 7001289F:109:CB97UANXX:1:1208:15720:97704/2	R2	-	-	+	-	-	0.471698
ERR2061621.22830370 7001289F:109:CB97UANXX:1:1106:5852:55625/1	R1	+	-	-	-	0.302752	-
ERR2061621.22830371 7001289F:109:CB97UANXX:1:2209:12647:86528/2	R2	-	-	+	-	-	0.340206
ERR2061621.22830372 7001289F:109:CB97UANXX:1:2212:4886:33889/2	R2	-	-	+	-	-	0.413043
ERR2061621.22830373 7001289F:109:CB97UANXX:1:2204:18179:35419/1	R1	+	-	-	-	0.475000	-
ERR2061621.22830374 7001289F:109:CB97UANXX:1:2203:13563:49582/1	R1	+	-	-	-	0.000000	-
ERR2061621.22830375 7001289F:109:CB97UANXX:1:2206:11384:26235/2	R2	-	-	+	-	-	0.345455
ERR2061621.22830376 7001289F:109:CB97UANXX:1:1301:19605:69644/2	R2	-	-	+	-	-	0.345455
ERR2061621.22830377 7001289F:109:CB97UANXX:1:1313:5071:2781/1	R1	+	-	-	-	0.452055	-
ERR2061621.22830378 7001289F:109:CB97UANXX:1:1313:20846:92118/1	R1	+	-	-	-	0.345455	-
ERR2061621.22830379 7001289F:109:CB97UANXX:1:1314:10062:23860/1	R1	+	-	-	-	0.673469	-
ERR2061621.22830380 7001289F:109:CB97UANXX:1:1305:13969:34861/2	R2	-	-	+	-	-	0.000000
ERR2061621.22830381 7001289F:109:CB97UANXX:1:1201:3079:5465/1	R1	+	-	-	-	0.540984	-
ERR2061621.22830382 7001289F:109:CB97UANXX:1:1213:14988:38380/2	R2	-	-	+	-	-	0.302752
ERR2061621.22830383 7001289F:109:CB97UANXX:1:1214:11643:28023/1	R1	+	-	-	-	0.365385	-
ERR2061621.22830384 7001289F:109:CB97UANXX:1:1110:15021:53904/1	R1	+	-	-	-	0.302752	-
ERR2061621.22830386 7001289F:109:CB97UANXX:1:2302:8278:66059/2	R2	-	-	+	-	-	0.515789
ERR2061621.22830387 7001289F:109:CB97UANXX:1:2307:13907:29865/1	R1	+	-	-	-	0.495327	-
ERR2061621.22830388 7001289F:109:CB97UANXX:1:2308:19938:17119/1	R1	+	-	-	-	0.302752	-
ERR2061621.22830389 7001289F:109:CB97UANXX:1:2215:13448:44527/1	R1	-	+	+	-	0.000000	0.000000
ERR2061621.22830390 7001289F:109:CB97UANXX:1:2212:8098:53070/1	R1	+	-	-	-	0.302752	-
ERR2061621.22830391 7001289F:109:CB97UANXX:1:2104:10030:85759/1	R1	+	-	-	-	0.504673	-
ERR2061621.22830392 7001289F:109:CB97UANXX:1:2114:3489:92347/2	R2	-	-	+	-	-	0.570093
ERR2061621.22830393 7001289F:109:CB97UANXX:1:2107:15104:81220/1	R1	+	-	-	-	0.302752	-
ERR2061621.22830394 7001289F:109:CB97UANXX:1:1210:8597:49309/1	R1	+	-	-	+	0.000000	0.084746
ERR2061621.22830395 7001289F:109:CB97UANXX:1:1111:15928:61040/2	R2	-	-	+	-	-	0.302752
ERR2061621.22830396 7001289F:109:CB97UANXX:1:1103:6115:78915/2	R2	-	-	+	-	-	0.345455
ERR2061621.22830397 7001289F:109:CB97UANXX:1:1104:16894:16542/2	R2	-	-	+	-	-	0.513514
ERR2061621.22830398 7001289F:109:CB97UANXX:1:2309:18510:83714/2	R2	-	-	+	-	-	0.482143
ERR2061621.22830399 7001289F:109:CB97UANXX:1:2210:5709:97705/2	R2	-	-	+	-	-	0.446429
ERR2061621.22830400 7001289F:109:CB97UANXX:1:2313:3733:96245/2	R2	-	-	+	-	-	0.446429
ERR2061621.22830401 7001289F:109:CB97UANXX:1:1201:7244:25220/1	R1	+	-	-	-	0.446429	-
ERR2061621.22830402 7001289F:109:CB97UANXX:1:1306:7672:41350/1	R1	+	-	-	-	0.345455	-
ERR2061621.22830403 7001289F:109:CB97UANXX:1:1202:5080:74152/2	R2	-	-	+	-	-	0.446429
ERR2061621.22830404 7001289F:109:CB97UANXX:1:1112:15818:78028/2	R2	-	-	+	-	-	0.345455
ERR2061621.22830405 7001289F:109:CB97UANXX:1:1116:12113:89613/1	R1	+	-	-	-	0.446429	-
ERR2061621.22830407 7001289F:109:CB97UANXX:1:2205:2690:87650/2	R2	-	-	+	-	-	0.000000
ERR2061621.22830408 7001289F:109:CB97UANXX:1:2308:6581:24613/1	R1	+	-	-	-	0.452055	-
ERR2061621.22830409 7001289F:109:CB97UANXX:1:2312:12211:37798/1	R1	-	+	+	-	0.000000	0.457944
ERR2061621.22830410 7001289F:109:CB97UANXX:1:2303:18826:2848/1	R1	+	-	-	+	0.673469	0.105263
ERR2061621.22830411 7001289F:109:CB97UANXX:1:2114:18075:90622/2	R2	-	-	+	-	-	0.600000
ERR2061621.22830413 7001289F:109:CB97UANXX:1:1306:13956:11713/1	R1	+	-	-	-	0.600000	-
ERR2061621.22830414 7001289F:109:CB97UANXX:1:2202:15960:55004/1	R1	-	+	-	-	0.000000	-
ERR2061621.22830417 7001289F:109:CB97UANXX:1:2106:14345:38851/1	R1	+	-	-	-	0.000000	-
ERR2061621.22830418 7001289F:109:CB97UANXX:1:1209:19625:4423/1	R1	-	+	+	-	0.000000	0.000000
ERR2061621.22830420 7001289F:109:CB97UANXX:1:2114:16112:46644/2	R2	-	-	-	+	-	0.147727
ERR2061621.22830421 7001289F:109:CB97UANXX:1:2106:9478:21966/2	R2	-	-	+	-	-	0.000000
ERR2061621.22830422 7001289F:109:CB97UANXX:1:2115:10325:3089/1	R1	-	+	+	-	0.000000	0.475000
ERR2061621.22830423 7001289F:109:CB97UANXX:1:1103:14963:7144/1	R1	+	-	-	+	0.500000	0.000000
ERR2061621.22830424 7001289F:109:CB97UANXX:1:2208:7651:61571/1	R1	-	+	-	-	0.000000	-
ERR2061621.22830425 7001289F:109:CB97UANXX:1:2303:15388:8308/1	R1	+	-	-	-	0.862069	-
ERR2061621.22830426 7001289F:109:CB97UANXX:1:1312:10654:57680/1	R1	-	+	+	-	0.000000	0.446429
ERR2061621.22830427 7001289F:109:CB97UANXX:1:2316:12890:51592/2	R2	-	-	+	-	-	0.515789
ERR2061621.22830428 7001289F:109:CB97UANXX:1:2310:20559:24643/1	R1	-	+	-	-	0.000000	-
ERR2061621.22830429 7001289F:109:CB97UANXX:1:1102:7362:64090/2	R2	-	-	+	-	-	0.862069
ERR2061621.22830430 7001289F:109:CB97UANXX:1:1313:3122:58090/2	R2	-	-	-	+	-	0.000000
ERR2061621.22830432 7001289F:109:CB97UANXX:1:2212:15355:67003/1	R1	+	-	-	-	0.753846	-
ERR2061621.22830433 7001289F:109:CB97UANXX:1:2104:8921:52018/1	R1	+	-	-	+	0.000000	0.000000
ERR2061621.22830434 7001289F:109:CB97UANXX:1:1112:6553:94271/1	R1	-	+	+	-	0.000000	0.830508
ERR2061621.22830435 7001289F:109:CB97UANXX:1:2305:20669:93713/1	R1	-	+	-	-	0.000000	-
ERR2061621.22830437 7001289F:109:CB97UANXX:1:1107:2392:77051/1	R1	-	+	-	-	0.000000	-
ERR2061621.22830438 7001289F:109:CB97UANXX:1:2313:7748:74259/1	R1	-	+	-	-	0.000000	-
ERR2061621.22830441 7001289F:109:CB97UANXX:1:2107:18299:96570/1	R1	+	-	-	+	0.612903	0.000000
ERR2061621.22830442 7001289F:109:CB97UANXX:1:1211:3752:97178/1	R1	+	-	-	+	0.830508	0.000000
ERR2061621.22830443 7001289F:109:CB97UANXX:1:2213:14690:82418/1	R1	+	-	-	+	0.891892	0.000000
ERR2061621.22830444 7001289F:109:CB97UANXX:1:2215:3238:56403/1	R1	+	-	-	+	0.690141	0.000000
ERR2061621.22830445 7001289F:109:CB97UANXX:1:1103:4335:21551/2	R2	-	-	-	+	-	0.000000
ERR2061621.22830448 7001289F:109:CB97UANXX:1:2109:2560:16665/1	R1	-	+	+	-	0.000000	0.891892
ERR2061621.22830449 7001289F:109:CB97UANXX:1:1205:2770:55011/2	R2	-	-	-	+	-	0.000000
ERR2061621.22830450 7001289F:109:CB97UANXX:1:1113:9658:19892/2	R2	-	-	-	+	-	0.000000
ERR2061621.22830452 7001289F:109:CB97UANXX:1:1110:5018:14560/1	R1	+	-	-	-	0.781250	-
ERR2061621.22830453 7001289F:109:CB97UANXX:1:2306:5121:89250/1	R1	-	+	+	-	0.086957	0.492537
ERR2061621.22830454 7001289F:109:CB97UANXX:1:1101:16123:57093/1	R1	+	-	-	-	0.000000	-
ERR2061621.22830458 7001289F:109:CB97UANXX:1:1213:15800:33994/1	R1	+	-	-	-	0.000000	-
ERR2061621.22830460 7001289F:109:CB97UANXX:1:1216:14205:20668/2	R2	-	-	+	-	-	0.000000
ERR2061621.22830461 7001289F:109:CB97UANXX:1:1302:10138:77371/1	R1	-	+	-	-	0.000000	-
ERR2061621.22830462 7001289F:109:CB97UANXX:1:1308:9175:57960/1	R1	-	+	+	-	0.127273	0.000000
ERR2061621.22830463 7001289F:109:CB97UANXX:1:1106:5078:35447/1	R1	-	+	-	-	0.160000	-
ERR2061621.22830465 7001289F:109:CB97UANXX:1:2307:4177:51615/1	R1	-	+	+	-	0.133333	0.767442
ERR2061621.22830466 7001289F:109:CB97UANXX:1:1201:10194:14728/1	R1	+	-	-	+	0.000000	0.000000
ERR2061621.22830468 7001289F:109:CB97UANXX:1:2208:20674:99737/2	R2	-	-	+	-	-	0.000000
ERR2061621.22830469 7001289F:109:CB97UANXX:1:2113:2647:8106/2	R2	-	-	+	-	-	0.500000
ERR2061621.22830470 7001289F:109:CB97UANXX:1:2204:4132:47461/2	R2	-	-	-	+	-	0.100840
ERR2061621.22830473 7001289F:109:CB97UANXX:1:2210:20250:18162/2	R2	-	-	-	+	-	0.000000
ERR2061621.22830475 7001289F:109:CB97UANXX:1:1216:12935:16242/1	R1	+	-	-	+	0.000000	0.287234
ERR2061621.22830476 7001289F:109:CB97UANXX:1:2207:15989:73597/1	R1	+	-	-	-	0.830508	-
ERR2061621.22830477 7001289F:109:CB97UANXX:1:1306:11960:83188/2	R2	-	-	-	+	-	0.000000
ERR2061621.22830478 7001289F:109:CB97UANXX:1:1301:16754:74466/2	R2	-	-	+	-	-	0.531915
ERR2061621.22830479 7001289F:109:CB97UANXX:1:1216:15759:64801/2	R2	-	-	+	-	-	0.585106
ERR2061621.22830480 7001289F:109:CB97UANXX:1:2112:3726:14367/2	R2	-	-	+	-	-	0.863636
ERR2061621.22830482 7001289F:109:CB97UANXX:1:1114:16272:89605/2	R2	-	-	+	-	-	0.558824
ERR2061621.22830484 7001289F:109:CB97UANXX:1:1307:7782:87452/1	R1	+	-	-	-	0.417722	-
ERR2061621.22830485 7001289F:109:CB97UANXX:1:1308:7534:46011/1	R1	+	-	-	-	0.540984	-
ERR2061621.22830486 7001289F:109:CB97UANXX:1:2114:16422:71640/2	R2	-	-	-	+	-	0.000000
ERR2061621.22830487 7001289F:109:CB97UANXX:1:1101:8740:61498/2	R2	-	-	+	-	-	0.609756
ERR2061621.22830488 7001289F:109:CB97UANXX:1:2201:10869:32340/1	R1	+	-	-	-	0.781250	-
ERR2061621.22830489 7001289F:109:CB97UANXX:1:1112:19535:31635/1	R1	+	-	-	+	0.585106	0.093023
ERR2061621.22830490 7001289F:109:CB97UANXX:1:1107:8191:80505/1	R1	+	-	-	-	0.000000	-
ERR2061621.22830492 7001289F:109:CB97UANXX:1:1216:14019:48801/1	R1	+	-	-	-	0.757576	-
ERR2061621.22830493 7001289F:109:CB97UANXX:1:2314:19617:6660/2	R2	-	-	+	-	-	0.413462
ERR2061621.22830494 7001289F:109:CB97UANXX:1:1313:3592:5744/1	R1	+	-	-	-	0.388235	-
ERR2061621.22830495 7001289F:109:CB97UANXX:1:1307:3152:73131/2	R2	-	-	-	+	-	0.000000
ERR2061621.22830496 7001289F:109:CB97UANXX:1:1113:14591:99159/2	R2	-	-	+	-	-	0.000000
ERR2061621.22830497 7001289F:109:CB97UANXX:1:1102:4893:30776/2	R2	-	-	+	-	-	0.345455
ERR2061621.22830499 7001289F:109:CB97UANXX:1:2309:6087:95770/2	R2	-	-	+	-	-	0.345455
ERR2061621.22830501 7001289F:109:CB97UANXX:1:2216:9859:83628/2	R2	-	-	+	-	-	0.345455
ERR2061621.22830502 7001289F:109:CB97UANXX:1:2103:14000:71015/2	R2	-	-	+	-	-	0.345455
ERR2061621.22830503 7001289F:109:CB97UANXX:1:1302:8801:28631/1	R1	+	-	-	-	0.345455	-
ERR2061621.22830504 7001289F:109:CB97UANXX:1:1215:7748:95098/1	R1	+	-	-	-	0.345455	-
ERR2061621.22830505 7001289F:109:CB97UANXX:1:1214:11500:21694/1	R1	+	-	-	-	0.345455	-
ERR2061621.22830506 7001289F:109:CB97UANXX:1:1115:20872:41442/2	R2	-	-	+	-	-	0.448980
ERR2061621.22830507 7001289F:109:CB97UANXX:1:1115:13288:89431/1	R1	+	-	-	-	0.345455	-
