2022-07-14T09:07:58
ID	Read	R1_Forward	R1_Reverse	R2_Forward	R2_Reverse	R1_Penalty	R2_Penalty
ERR2061620.34897424 7001289F:109:CB97UANXX:1:1305:3255:64705/1	R1	+	-	-	-	0.457944	-
ERR2061620.34897425 7001289F:109:CB97UANXX:1:1201:7936:18481/1	R1	+	-	-	-	0.457944	-
ERR2061620.34897426 7001289F:109:CB97UANXX:1:1214:12429:80072/1	R1	-	+	+	-	0.000000	0.500000
ERR2061620.34897427 7001289F:109:CB97UANXX:1:1203:7631:13991/1	R1	+	-	-	-	0.457944	-
ERR2061620.34897428 7001289F:109:CB97UANXX:1:1112:18270:33895/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897429 7001289F:109:CB97UANXX:1:1216:1656:14880/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897430 7001289F:109:CB97UANXX:1:2304:12771:29079/2	R2	-	-	+	-	-	0.781250
ERR2061620.34897431 7001289F:103:C9WFLANXX:4:2306:18660:79114/1	R1	-	+	+	-	0.000000	0.446429
ERR2061620.34897433 7001289F:103:C9WFLANXX:3:2310:11051:37812/2	R2	-	-	+	-	-	0.365385
ERR2061620.34897435 7001289F:103:C9WFLANXX:3:1310:20864:42241/2	R2	-	-	+	-	-	0.345455
ERR2061620.34897436 7001289F:103:C9WFLANXX:3:1114:6018:76995/1	R1	+	-	-	-	0.000000	-
ERR2061620.34897437 7001289F:103:C9WFLANXX:4:2311:8072:77936/1	R1	+	-	-	-	0.345455	-
ERR2061620.34897438 7001289F:103:C9WFLANXX:4:2207:20258:97453/1	R1	+	-	-	-	0.320388	-
ERR2061620.34897439 7001289F:103:C9WFLANXX:4:2212:3722:4238/1	R1	+	-	-	+	0.302752	0.000000
ERR2061620.34897440 7001289F:103:C9WFLANXX:4:2112:20805:65630/1	R1	+	-	-	-	0.000000	-
ERR2061620.34897441 7001289F:103:C9WFLANXX:4:1215:20749:35557/1	R1	+	-	-	-	0.302752	-
ERR2061620.34897442 7001289F:103:C9WFLANXX:4:1216:12383:48729/2	R2	-	-	+	-	-	1.000000
ERR2061620.34897443 7001289F:103:C9WFLANXX:4:1107:2096:14418/1	R1	+	-	-	-	0.345455	-
ERR2061620.34897444 7001289F:109:CB97UANXX:1:1102:16460:19102/1	R1	+	-	-	-	0.650602	-
ERR2061620.34897445 7001289F:109:CB97UANXX:1:1108:13306:10967/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897446 7001289F:109:CB97UANXX:1:1106:13475:85459/1	R1	+	-	-	-	0.000000	-
ERR2061620.34897447 7001289F:109:CB97UANXX:1:2202:19975:101212/1	R1	+	-	-	+	0.000000	0.000000
ERR2061620.34897448 7001289F:109:CB97UANXX:1:2204:17740:12459/1	R1	+	-	-	-	0.000000	-
ERR2061620.34897449 7001289F:109:CB97UANXX:1:2110:13127:86722/1	R1	+	-	-	-	0.222222	-
ERR2061620.34897451 7001289F:109:CB97UANXX:1:1314:3248:25569/1	R1	+	-	-	-	0.339450	-
ERR2061620.34897452 7001289F:109:CB97UANXX:1:1307:8081:42794/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897453 7001289F:109:CB97UANXX:1:2304:4773:80871/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897454 7001289F:109:CB97UANXX:1:1116:8936:73688/2	R2	-	-	+	-	-	0.480769
ERR2061620.34897455 7001289F:103:C9WFLANXX:3:1103:19108:49846/1	R1	+	-	-	-	0.500000	-
ERR2061620.34897456 7001289F:103:C9WFLANXX:3:2215:20616:15911/1	R1	-	+	+	-	0.000000	0.000000
ERR2061620.34897457 7001289F:109:CB97UANXX:1:1306:4227:16375/1	R1	-	+	+	-	0.000000	0.302752
ERR2061620.34897458 7001289F:103:C9WFLANXX:3:2214:2432:74176/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897459 7001289F:103:C9WFLANXX:3:2203:5000:81309/2	R2	-	-	+	-	-	0.387755
ERR2061620.34897460 7001289F:103:C9WFLANXX:3:2106:4308:63368/1	R1	+	-	-	-	0.612903	-
ERR2061620.34897461 7001289F:103:C9WFLANXX:4:2309:17383:56598/1	R1	+	-	-	-	0.639640	-
ERR2061620.34897462 7001289F:103:C9WFLANXX:4:2206:12141:97144/1	R1	+	-	-	-	0.345455	-
ERR2061620.34897463 7001289F:103:C9WFLANXX:4:1106:3902:18520/1	R1	+	-	-	-	0.000000	-
ERR2061620.34897464 7001289F:109:CB97UANXX:1:2113:18640:32142/1	R1	+	-	-	-	0.513761	-
ERR2061620.34897465 7001289F:109:CB97UANXX:1:1306:20800:62092/2	R2	-	-	+	-	-	0.767442
ERR2061620.34897466 7001289F:109:CB97UANXX:1:1306:2542:80054/2	R2	-	-	+	-	-	0.365385
ERR2061620.34897467 7001289F:109:CB97UANXX:1:1112:7428:55950/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897468 7001289F:109:CB97UANXX:1:1309:20590:33897/1	R1	+	-	-	+	0.345455	0.098361
ERR2061620.34897469 7001289F:109:CB97UANXX:1:2213:13702:17902/1	R1	+	-	-	-	0.000000	-
ERR2061620.34897470 7001289F:109:CB97UANXX:1:2215:3267:65525/2	R2	-	-	+	-	-	0.446429
ERR2061620.34897471 7001289F:109:CB97UANXX:1:2112:16560:97893/2	R2	-	-	+	-	-	0.302752
ERR2061620.34897472 7001289F:109:CB97UANXX:1:1304:3804:54080/2	R2	-	-	+	-	-	0.446429
ERR2061620.34897473 7001289F:109:CB97UANXX:1:1305:1656:87951/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897474 7001289F:109:CB97UANXX:1:1113:1636:96616/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897475 7001289F:103:C9WFLANXX:4:2306:15561:82504/1	R1	-	+	+	-	0.333333	0.495327
ERR2061620.34897476 7001289F:109:CB97UANXX:1:1201:2447:56015/1	R1	+	-	-	+	0.457944	0.000000
ERR2061620.34897477 7001289F:103:C9WFLANXX:3:2303:18056:80670/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897478 7001289F:103:C9WFLANXX:4:1105:8579:91778/1	R1	+	-	-	-	0.365385	-
ERR2061620.34897479 7001289F:109:CB97UANXX:1:1213:13077:60413/1	R1	+	-	-	-	0.365385	-
ERR2061620.34897480 7001289F:103:C9WFLANXX:3:2101:16594:82655/1	R1	-	+	+	-	0.000000	0.636364
ERR2061620.34897481 7001289F:103:C9WFLANXX:3:1313:11558:14121/2	R2	-	-	+	-	-	0.441860
ERR2061620.34897482 7001289F:103:C9WFLANXX:4:2305:3668:98451/1	R1	-	+	+	-	0.000000	0.961538
ERR2061620.34897483 7001289F:109:CB97UANXX:1:1210:20658:78381/1	R1	+	-	-	+	0.345455	0.000000
ERR2061620.34897484 7001289F:103:C9WFLANXX:3:1112:4691:92342/1	R1	+	-	-	-	0.000000	-
ERR2061620.34897485 7001289F:103:C9WFLANXX:4:1105:15625:26917/1	R1	-	+	-	-	0.000000	-
ERR2061620.34897486 7001289F:109:CB97UANXX:1:1114:2105:98650/1	R1	-	+	+	-	0.386139	0.924528
ERR2061620.34897487 7001289F:109:CB97UANXX:1:2316:15894:10793/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897488 7001289F:109:CB97UANXX:1:2112:14360:64604/1	R1	-	+	+	-	0.000000	0.907407
ERR2061620.34897489 7001289F:109:CB97UANXX:1:2104:10527:20604/1	R1	+	-	-	-	0.000000	-
ERR2061620.34897490 7001289F:109:CB97UANXX:1:1306:19665:85285/2	R2	-	-	+	-	-	0.550562
ERR2061620.34897491 7001289F:109:CB97UANXX:1:2213:10150:42802/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897493 7001289F:109:CB97UANXX:1:1211:6717:33560/1	R1	+	-	-	-	0.000000	-
ERR2061620.34897494 7001289F:109:CB97UANXX:1:2302:15140:87989/1	R1	+	-	-	+	0.457944	0.000000
ERR2061620.34897495 7001289F:109:CB97UANXX:1:2114:8138:27689/2	R2	-	-	+	-	-	0.436893
ERR2061620.34897497 7001289F:103:C9WFLANXX:3:2105:4616:63265/1	R1	-	+	+	-	0.000000	0.000000
ERR2061620.34897498 7001289F:109:CB97UANXX:1:1106:17661:82689/1	R1	+	-	-	+	0.690141	0.161905
ERR2061620.34897499 7001289F:103:C9WFLANXX:3:1206:8570:99139/1	R1	-	+	-	-	0.045455	-
ERR2061620.34897500 7001289F:109:CB97UANXX:1:1208:16690:80648/1	R1	+	-	-	+	0.568182	0.000000
ERR2061620.34897501 7001289F:103:C9WFLANXX:4:1210:2419:49468/2	R2	-	-	+	-	-	0.500000
ERR2061620.34897502 7001289F:109:CB97UANXX:1:1211:12612:43097/1	R1	-	+	+	-	0.000000	0.518868
ERR2061620.34897503 7001289F:109:CB97UANXX:1:1206:5196:77715/1	R1	-	+	+	-	0.087302	0.000000
ERR2061620.34897505 7001289F:109:CB97UANXX:1:2306:10904:59720/1	R1	+	-	-	-	0.485149	-
ERR2061620.34897506 7001289F:103:C9WFLANXX:4:2202:5180:43329/1	R1	+	-	-	+	0.000000	0.000000
ERR2061620.34897507 7001289F:103:C9WFLANXX:4:1116:2961:20495/1	R1	-	+	-	-	0.000000	-
ERR2061620.34897508 7001289F:109:CB97UANXX:1:1115:2702:26987/1	R1	+	-	-	-	0.550562	-
ERR2061620.34897509 7001289F:103:C9WFLANXX:3:1306:11346:73750/1	R1	+	-	-	+	0.000000	0.000000
ERR2061620.34897510 7001289F:109:CB97UANXX:1:2216:2541:76610/1	R1	-	+	+	-	0.057851	0.365385
ERR2061620.34897512 7001289F:109:CB97UANXX:1:1209:12580:19989/1	R1	-	+	-	-	0.000000	-
ERR2061620.34897513 7001289F:103:C9WFLANXX:3:2307:12180:54639/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897514 7001289F:103:C9WFLANXX:3:2213:2024:64799/1	R1	-	+	-	-	0.571429	-
ERR2061620.34897516 7001289F:109:CB97UANXX:1:2308:19377:59782/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897517 7001289F:103:C9WFLANXX:3:1108:2537:76207/1	R1	+	-	-	+	0.000000	0.000000
ERR2061620.34897518 7001289F:103:C9WFLANXX:3:1211:4825:22876/1	R1	+	-	-	+	0.433628	0.000000
ERR2061620.34897519 7001289F:109:CB97UANXX:1:2216:20180:57786/1	R1	+	-	-	-	0.485149	-
ERR2061620.34897520 7001289F:109:CB97UANXX:1:2108:16441:3620/2	R2	-	-	+	-	-	0.340206
ERR2061620.34897521 7001289F:109:CB97UANXX:1:2301:11489:40515/1	R1	-	+	+	-	0.439024	0.821782
ERR2061620.34897523 7001289F:109:CB97UANXX:1:1303:3004:39554/2	R2	-	-	+	-	-	0.859375
ERR2061620.34897525 7001289F:103:C9WFLANXX:3:1109:8421:20751/1	R1	-	+	+	-	0.000000	0.544554
ERR2061620.34897526 7001289F:109:CB97UANXX:1:1107:12548:67602/1	R1	+	-	-	+	0.550000	0.483516
ERR2061620.34897527 7001289F:103:C9WFLANXX:4:2105:18102:62892/1	R1	-	+	-	-	0.400000	-
ERR2061620.34897528 7001289F:103:C9WFLANXX:3:1207:17999:54154/1	R1	-	+	+	-	0.000000	0.000000
ERR2061620.34897529 7001289F:109:CB97UANXX:1:2202:3385:36224/1	R1	+	-	-	+	0.000000	0.000000
ERR2061620.34897530 7001289F:109:CB97UANXX:1:1301:10554:86467/1	R1	+	-	-	-	0.000000	-
ERR2061620.34897531 7001289F:109:CB97UANXX:1:2304:8005:55539/1	R1	+	-	-	-	0.492537	-
ERR2061620.34897532 7001289F:103:C9WFLANXX:4:1315:10370:38979/1	R1	-	+	+	-	0.063636	0.000000
ERR2061620.34897533 7001289F:109:CB97UANXX:1:2215:11433:72738/1	R1	-	+	-	-	0.142857	-
ERR2061620.34897534 7001289F:103:C9WFLANXX:3:1214:14712:15452/1	R1	+	-	-	-	0.568182	-
ERR2061620.34897535 7001289F:103:C9WFLANXX:3:1216:13002:43391/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897538 7001289F:109:CB97UANXX:1:2211:11129:22871/1	R1	-	+	+	-	0.000000	0.000000
ERR2061620.34897539 7001289F:109:CB97UANXX:1:1311:9024:45584/2	R2	-	-	+	-	-	0.452055
ERR2061620.34897542 7001289F:109:CB97UANXX:1:1303:6009:73270/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897543 7001289F:103:C9WFLANXX:4:1312:4061:14743/1	R1	-	+	+	-	0.082474	0.590361
ERR2061620.34897544 7001289F:109:CB97UANXX:1:2303:10110:21056/1	R1	-	+	+	-	0.089744	0.657895
ERR2061620.34897545 7001289F:109:CB97UANXX:1:2209:10567:16592/1	R1	+	-	-	-	0.609756	-
ERR2061620.34897547 7001289F:109:CB97UANXX:1:1106:20221:49794/2	R2	-	-	-	+	-	0.000000
ERR2061620.34897550 7001289F:103:C9WFLANXX:4:2302:13749:9934/1	R1	-	+	-	-	0.233333	-
ERR2061620.34897554 7001289F:109:CB97UANXX:1:2216:7277:98069/2	R2	-	-	+	-	-	0.558824
ERR2061620.34897555 7001289F:109:CB97UANXX:1:2301:1512:64087/1	R1	-	+	+	-	0.073171	0.891892
ERR2061620.34897560 7001289F:109:CB97UANXX:1:1316:19700:65389/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897561 7001289F:103:C9WFLANXX:3:2214:17474:35780/1	R1	-	+	+	-	0.250000	0.961538
ERR2061620.34897567 7001289F:103:C9WFLANXX:3:1205:19679:37453/2	R2	-	-	+	-	-	0.636364
ERR2061620.34897568 7001289F:103:C9WFLANXX:3:1304:9613:12945/1	R1	-	+	+	-	0.156250	0.609756
ERR2061620.34897569 7001289F:109:CB97UANXX:1:2313:18905:28446/1	R1	+	-	-	-	0.600000	-
ERR2061620.34897571 7001289F:109:CB97UANXX:1:2304:8459:84139/2	R2	-	-	-	+	-	0.178571
ERR2061620.34897572 7001289F:109:CB97UANXX:1:1204:8460:71931/1	R1	+	-	-	+	0.690141	0.375000
ERR2061620.34897573 7001289F:103:C9WFLANXX:4:1210:8848:49492/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897575 7001289F:109:CB97UANXX:1:2310:14678:39751/1	R1	-	+	-	-	0.461538	-
ERR2061620.34897576 7001289F:109:CB97UANXX:1:2308:12594:5410/1	R1	+	-	-	-	0.000000	-
ERR2061620.34897578 7001289F:109:CB97UANXX:1:2308:16786:28651/1	R1	+	-	-	-	0.000000	-
ERR2061620.34897580 7001289F:103:C9WFLANXX:4:1216:19142:9035/1	R1	-	+	-	-	0.000000	-
ERR2061620.34897581 7001289F:109:CB97UANXX:1:1115:2953:17933/1	R1	-	+	-	-	0.222222	-
ERR2061620.34897583 7001289F:103:C9WFLANXX:4:1311:8145:45860/1	R1	+	-	-	-	0.000000	-
ERR2061620.34897584 7001289F:109:CB97UANXX:1:2113:14625:4018/1	R1	+	-	-	-	0.185185	-
ERR2061620.34897585 7001289F:109:CB97UANXX:1:2114:19397:43555/1	R1	+	-	-	-	0.000000	-
ERR2061620.34897586 7001289F:109:CB97UANXX:1:1303:1450:10881/1	R1	+	-	-	-	0.000000	-
ERR2061620.34897587 7001289F:109:CB97UANXX:1:1216:3081:64078/1	R1	-	+	+	-	0.000000	0.000000
ERR2061620.34897588 7001289F:109:CB97UANXX:1:2203:9643:9162/2	R2	-	-	-	+	-	0.000000
ERR2061620.34897589 7001289F:109:CB97UANXX:1:2307:13653:9184/2	R2	-	-	-	+	-	0.000000
ERR2061620.34897590 7001289F:103:C9WFLANXX:4:2109:18688:89187/1	R1	+	-	-	-	0.000000	-
ERR2061620.34897591 7001289F:103:C9WFLANXX:3:1213:19026:22755/2	R2	-	-	+	-	-	0.515789
ERR2061620.34897592 7001289F:109:CB97UANXX:1:2213:6095:93645/1	R1	-	+	+	-	0.119403	0.734940
ERR2061620.34897594 7001289F:103:C9WFLANXX:3:1116:8635:27458/1	R1	+	-	-	-	0.531915	-
ERR2061620.34897595 7001289F:103:C9WFLANXX:4:2305:7329:49116/1	R1	+	-	-	-	0.491071	-
ERR2061620.34897597 7001289F:109:CB97UANXX:1:1302:19972:5699/1	R1	+	-	-	-	0.500000	-
ERR2061620.34897598 7001289F:109:CB97UANXX:1:1212:12774:4553/2	R2	-	-	-	+	-	0.000000
ERR2061620.34897599 7001289F:109:CB97UANXX:1:1204:16737:14400/1	R1	+	-	-	-	0.000000	-
ERR2061620.34897600 7001289F:109:CB97UANXX:1:1113:12095:63412/1	R1	-	+	-	-	0.000000	-
ERR2061620.34897601 7001289F:103:C9WFLANXX:3:2103:17313:87709/1	R1	+	-	-	-	0.475000	-
ERR2061620.34897603 7001289F:109:CB97UANXX:1:2304:9310:35662/2	R2	-	-	+	-	-	0.387755
ERR2061620.34897604 7001289F:103:C9WFLANXX:4:2309:18059:11735/1	R1	-	+	+	-	0.571429	0.862069
ERR2061620.34897605 7001289F:103:C9WFLANXX:3:2304:12619:29879/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897606 7001289F:109:CB97UANXX:1:1301:13521:15286/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897607 7001289F:109:CB97UANXX:1:2116:3567:9889/1	R1	-	+	+	-	0.036697	0.000000
ERR2061620.34897608 7001289F:103:C9WFLANXX:3:2116:4171:78551/1	R1	+	-	-	-	0.875000	-
ERR2061620.34897609 7001289F:103:C9WFLANXX:4:2203:9162:17868/2	R2	-	-	+	-	-	0.753846
ERR2061620.34897610 7001289F:109:CB97UANXX:1:2205:8800:26822/1	R1	+	-	-	-	0.690141	-
ERR2061620.34897611 7001289F:109:CB97UANXX:1:1314:19504:79068/2	R2	-	-	+	-	-	0.888889
ERR2061620.34897612 7001289F:109:CB97UANXX:1:1201:18240:18687/1	R1	+	-	-	-	0.700935	-
ERR2061620.34897613 7001289F:109:CB97UANXX:1:1105:4971:59463/1	R1	+	-	-	-	0.560000	-
ERR2061620.34897614 7001289F:109:CB97UANXX:1:2302:5637:46942/2	R2	-	-	+	-	-	0.704545
ERR2061620.34897615 7001289F:109:CB97UANXX:1:2213:20906:66978/1	R1	+	-	-	+	0.413462	0.292035
ERR2061620.34897620 7001289F:103:C9WFLANXX:3:2308:12517:98606/1	R1	+	-	-	-	0.600000	-
ERR2061620.34897621 7001289F:109:CB97UANXX:1:1211:2376:88413/1	R1	+	-	-	-	0.302752	-
ERR2061620.34897622 7001289F:103:C9WFLANXX:4:1114:17888:4122/1	R1	-	+	-	-	0.186047	-
ERR2061620.34897623 7001289F:103:C9WFLANXX:3:1102:18802:15279/2	R2	-	-	+	-	-	0.485149
ERR2061620.34897624 7001289F:109:CB97UANXX:1:1301:19382:48326/2	R2	-	-	+	-	-	0.485149
ERR2061620.34897625 7001289F:109:CB97UANXX:1:1101:12530:23577/1	R1	+	-	-	+	0.745098	0.168421
ERR2061620.34897626 7001289F:103:C9WFLANXX:4:2203:12903:69497/1	R1	+	-	-	-	0.500000	-
ERR2061620.34897628 7001289F:109:CB97UANXX:1:2309:10543:45423/1	R1	+	-	-	-	0.523364	-
ERR2061620.34897630 7001289F:109:CB97UANXX:1:1303:20700:22370/1	R1	-	+	+	-	0.153846	0.833333
ERR2061620.34897631 7001289F:103:C9WFLANXX:3:1216:11306:5723/1	R1	-	+	+	-	0.000000	0.387755
ERR2061620.34897632 7001289F:109:CB97UANXX:1:2207:18058:81649/2	R2	-	-	+	-	-	0.365385
ERR2061620.34897633 7001289F:109:CB97UANXX:1:1205:21125:73476/1	R1	+	-	-	-	0.357798	-
ERR2061620.34897634 7001289F:103:C9WFLANXX:3:2310:21024:20266/1	R1	+	-	-	-	0.320388	-
ERR2061620.34897635 7001289F:109:CB97UANXX:1:1309:2748:19564/2	R2	-	-	+	-	-	0.514019
ERR2061620.34897636 7001289F:109:CB97UANXX:1:2302:20878:37645/2	R2	-	-	+	-	-	0.515789
ERR2061620.34897637 7001289F:109:CB97UANXX:1:1102:11653:96840/2	R2	-	-	+	-	-	0.531915
ERR2061620.34897639 7001289F:103:C9WFLANXX:4:2115:7582:54343/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897640 7001289F:103:C9WFLANXX:4:1214:9380:2603/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897641 7001289F:103:C9WFLANXX:4:1315:9043:10608/1	R1	+	-	-	+	0.000000	0.054054
ERR2061620.34897642 7001289F:103:C9WFLANXX:3:2301:18642:64654/1	R1	+	-	-	-	0.345455	-
ERR2061620.34897643 7001289F:103:C9WFLANXX:3:1204:12189:28152/1	R1	+	-	-	-	0.345455	-
ERR2061620.34897644 7001289F:103:C9WFLANXX:4:2109:18678:20698/2	R2	-	-	+	-	-	0.345455
ERR2061620.34897645 7001289F:103:C9WFLANXX:4:2106:16674:67508/1	R1	+	-	-	-	0.345455	-
ERR2061620.34897647 7001289F:109:CB97UANXX:1:1110:4282:57079/2	R2	-	-	+	-	-	0.413043
ERR2061620.34897648 7001289F:109:CB97UANXX:1:1111:5270:31315/1	R1	+	-	-	-	0.345455	-
ERR2061620.34897649 7001289F:109:CB97UANXX:1:1115:11135:84564/2	R2	-	-	+	-	-	0.345455
ERR2061620.34897651 7001289F:109:CB97UANXX:1:1112:16009:2598/1	R1	-	+	-	-	0.925373	-
ERR2061620.34897653 7001289F:103:C9WFLANXX:3:1203:14205:95503/1	R1	+	-	-	+	0.558824	0.549180
ERR2061620.34897654 7001289F:103:C9WFLANXX:3:1310:9484:18476/1	R1	+	-	-	-	0.302752	-
ERR2061620.34897655 7001289F:103:C9WFLANXX:3:1302:4083:96014/1	R1	+	-	-	+	0.302752	0.000000
ERR2061620.34897656 7001289F:103:C9WFLANXX:4:2207:15864:33399/1	R1	+	-	-	-	0.302752	-
ERR2061620.34897657 7001289F:103:C9WFLANXX:4:1110:16826:53849/2	R2	-	-	+	-	-	0.673469
ERR2061620.34897658 7001289F:109:CB97UANXX:1:1112:9778:53698/2	R2	-	-	+	-	-	0.302752
ERR2061620.34897659 7001289F:103:C9WFLANXX:3:1107:5239:53824/2	R2	-	-	-	+	-	0.000000
ERR2061620.34897660 7001289F:109:CB97UANXX:1:2302:9831:35222/1	R1	-	+	-	-	0.000000	-
ERR2061620.34897661 7001289F:103:C9WFLANXX:3:1316:9845:33616/1	R1	-	+	+	-	0.095238	0.362637
ERR2061620.34897662 7001289F:109:CB97UANXX:1:1215:9324:3753/1	R1	+	-	-	+	0.302752	0.000000
ERR2061620.34897663 7001289F:103:C9WFLANXX:3:2303:5720:64937/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897664 7001289F:103:C9WFLANXX:3:2103:18289:35473/1	R1	+	-	-	-	0.000000	-
ERR2061620.34897665 7001289F:103:C9WFLANXX:3:2115:9175:83984/1	R1	+	-	-	-	0.000000	-
ERR2061620.34897666 7001289F:103:C9WFLANXX:3:1302:7789:86199/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897667 7001289F:103:C9WFLANXX:3:1211:18409:38057/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897668 7001289F:103:C9WFLANXX:3:1109:13713:58334/1	R1	+	-	-	-	0.000000	-
ERR2061620.34897669 7001289F:103:C9WFLANXX:4:2307:3810:35065/1	R1	+	-	-	-	0.000000	-
ERR2061620.34897670 7001289F:103:C9WFLANXX:4:2214:15590:62596/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897671 7001289F:103:C9WFLANXX:4:2206:10228:33401/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897672 7001289F:103:C9WFLANXX:4:2205:11442:65628/1	R1	+	-	-	-	0.000000	-
ERR2061620.34897673 7001289F:103:C9WFLANXX:4:2114:4314:46530/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897674 7001289F:103:C9WFLANXX:4:2212:9465:98773/1	R1	+	-	-	-	0.000000	-
ERR2061620.34897675 7001289F:109:CB97UANXX:1:2316:11917:9142/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897676 7001289F:109:CB97UANXX:1:2203:12874:53888/1	R1	+	-	-	-	0.000000	-
ERR2061620.34897677 7001289F:109:CB97UANXX:1:2103:2112:42724/1	R1	+	-	-	-	0.000000	-
ERR2061620.34897678 7001289F:109:CB97UANXX:1:1312:20159:81123/1	R1	+	-	-	-	0.000000	-
ERR2061620.34897679 7001289F:109:CB97UANXX:1:1314:10486:91148/2	R2	-	-	+	-	-	0.000000
ERR2061620.34897680 7001289F:103:C9WFLANXX:3:2313:18539:59247/1	R1	+	-	-	+	0.400000	0.000000
ERR2061620.34897681 7001289F:103:C9WFLANXX:3:1203:7741:24632/1	R1	-	+	+	-	0.000000	0.000000
ERR2061620.34897682 7001289F:103:C9WFLANXX:3:1208:10679:24364/1	R1	-	+	+	-	0.000000	0.000000
ERR2061620.34897683 7001289F:103:C9WFLANXX:4:2305:9716:90469/1	R1	+	-	-	+	0.046296	0.081967
ERR2061620.34897684 7001289F:103:C9WFLANXX:3:2310:4277:58176/2	R2	-	-	+	-	-	0.433628
ERR2061620.34897685 7001289F:103:C9WFLANXX:3:2315:16851:57665/2	R2	-	-	+	-	-	0.759259
ERR2061620.34897686 7001289F:103:C9WFLANXX:3:2206:17782:47978/2	R2	-	-	+	-	-	0.457944
ERR2061620.34897687 7001289F:103:C9WFLANXX:3:2111:6614:32553/2	R2	-	-	+	-	-	0.830508
ERR2061620.34897688 7001289F:103:C9WFLANXX:3:2207:18029:81204/1	R1	+	-	-	-	0.457944	-
ERR2061620.34897689 7001289F:103:C9WFLANXX:3:1315:6479:60754/2	R2	-	-	+	-	-	0.953704
ERR2061620.34897690 7001289F:103:C9WFLANXX:4:2216:3883:17658/2	R2	-	-	+	-	-	0.513274
ERR2061620.34897691 7001289F:103:C9WFLANXX:4:2204:16359:17776/2	R2	-	-	+	-	-	0.457944
ERR2061620.34897692 7001289F:103:C9WFLANXX:4:2105:2129:84777/2	R2	-	-	+	-	-	0.457944
ERR2061620.34897693 7001289F:103:C9WFLANXX:4:2108:11787:38702/1	R1	+	-	-	-	0.875000	-
ERR2061620.34897694 7001289F:103:C9WFLANXX:4:1113:6050:63650/1	R1	+	-	-	-	0.457944	-
ERR2061620.34897695 7001289F:109:CB97UANXX:1:1104:7072:35956/1	R1	+	-	-	-	0.485149	-
ERR2061620.34897696 7001289F:109:CB97UANXX:1:2215:17466:16571/1	R1	+	-	-	-	0.457944	-
ERR2061620.34897697 7001289F:109:CB97UANXX:1:2204:1528:81239/2	R2	-	-	+	-	-	0.457944
ERR2061620.34897698 7001289F:109:CB97UANXX:1:2203:20900:36450/1	R1	+	-	-	-	0.457944	-
ERR2061620.34897699 7001289F:109:CB97UANXX:1:2207:20286:41159/1	R1	+	-	-	-	0.457944	-
ERR2061620.34897700 7001289F:109:CB97UANXX:1:2101:6099:88378/1	R1	+	-	-	-	0.457944	-
ERR2061620.34897701 7001289F:109:CB97UANXX:1:2208:17553:101126/1	R1	+	-	-	-	0.433628	-
ERR2061620.34897702 7001289F:109:CB97UANXX:1:1309:5731:85166/2	R2	-	-	+	-	-	0.433628
ERR2061620.34897703 7001289F:109:CB97UANXX:1:1312:20014:10626/1	R1	+	-	-	-	0.433628	-
ERR2061620.34897704 7001289F:109:CB97UANXX:1:1313:9724:18182/1	R1	+	-	-	-	0.457944	-
ERR2061620.34897705 7001289F:103:C9WFLANXX:4:1316:12927:37037/1	R1	+	-	-	+	0.685393	0.000000
ERR2061620.34897706 7001289F:109:CB97UANXX:1:2213:18873:13642/1	R1	-	+	+	-	0.000000	0.433628
ERR2061620.34897708 7001289F:103:C9WFLANXX:3:2104:8950:32507/2	R2	-	-	+	-	-	0.775701
ERR2061620.34897709 7001289F:103:C9WFLANXX:3:1304:16780:32907/1	R1	+	-	-	-	0.446429	-
ERR2061620.34897710 7001289F:103:C9WFLANXX:4:2103:13646:59844/2	R2	-	-	+	-	-	0.528302
