2024-12-26T17:26:51
ID	Read	R1_Forward	R1_Reverse	R2_Forward	R2_Reverse	R1_Penalty	R2_Penalty
ERR2061615.13714093 7001289F:109:CB97UANXX:2:2115:2549:49040/1	R1	+	-	+	-	0.531915	0.531915
ERR2061615.13714096 7001289F:109:CB97UANXX:2:2112:7882:28800/1	R1	+	-	+	-	0.612903	0.612903
ERR2061615.13714106 7001289F:109:CB97UANXX:2:2204:10205:75093/1	R1	+	-	+	-	0.492537	0.492537
ERR2061615.13714108 7001289F:109:CB97UANXX:2:2211:11778:28424/1	R1	+	-	+	-	0.302752	0.302752
ERR2061615.13714114 7001289F:109:CB97UANXX:2:1311:14201:34836/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13714115 7001289F:109:CB97UANXX:2:1215:20380:41331/1	R1	+	-	+	-	0.673469	0.673469
ERR2061615.13714116 7001289F:109:CB97UANXX:2:2104:14711:88601/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13714121 7001289F:109:CB97UANXX:2:1110:15549:45889/1	R1	-	+	-	+	0.812500	0.812500
ERR2061615.13714123 7001289F:109:CB97UANXX:2:1302:20582:25212/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13714129 7001289F:109:CB97UANXX:2:1214:11296:85827/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13714130 7001289F:109:CB97UANXX:2:1308:11013:87847/1	R1	+	-	+	-	0.457944	0.457944
ERR2061615.13714132 7001289F:109:CB97UANXX:2:2301:1801:76158/1	R1	+	-	+	-	0.057471	0.057471
ERR2061615.13743516 7001289F:109:CB97UANXX:2:2214:14161:7894/1	R1	+	-	+	-	0.446429	0.446429
ERR2061615.13811195 7001289F:109:CB97UANXX:2:1112:6660:38582/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13811204 7001289F:109:CB97UANXX:2:2107:6694:12418/1	R1	+	-	+	-	0.673469	0.673469
ERR2061615.13811246 7001289F:109:CB97UANXX:2:2110:21260:54613/1	R1	+	-	+	-	0.714286	0.714286
ERR2061615.13811251 7001289F:109:CB97UANXX:2:2101:6349:16504/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13811280 7001289F:109:CB97UANXX:2:1111:4662:54932/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13811400 7001289F:109:CB97UANXX:2:2116:16418:51396/1	R1	+	-	+	-	0.515789	0.515789
ERR2061615.13811417 7001289F:109:CB97UANXX:2:1315:9870:97524/1	R1	+	-	+	-	0.485149	0.485149
ERR2061615.13811432 7001289F:109:CB97UANXX:2:1202:17117:80636/1	R1	+	-	+	-	0.500000	0.500000
ERR2061615.13811436 7001289F:109:CB97UANXX:2:1213:5967:78965/1	R1	+	-	+	-	0.339450	0.339450
ERR2061615.13811445 7001289F:109:CB97UANXX:2:1206:8624:4475/1	R1	+	-	+	-	0.457944	0.457944
ERR2061615.13811463 7001289F:109:CB97UANXX:2:1104:7996:40608/1	R1	+	-	+	-	0.863636	0.863636
ERR2061615.13811469 7001289F:109:CB97UANXX:2:1116:12071:37704/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13811476 7001289F:109:CB97UANXX:2:2213:10722:63416/1	R1	+	-	+	-	0.365385	0.365385
ERR2061615.13811501 7001289F:109:CB97UANXX:2:2314:4639:5224/1	R1	+	-	+	-	0.924528	0.924528
ERR2061615.13811552 7001289F:109:CB97UANXX:2:2206:15167:43248/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13812269 7001289F:109:CB97UANXX:2:1311:16481:18249/1	R1	-	+	-	+	0.428571	0.428571
ERR2061615.13812546 7001289F:109:CB97UANXX:2:2101:6853:18825/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.13812564 7001289F:109:CB97UANXX:2:1316:15900:83937/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13812575 7001289F:109:CB97UANXX:2:2110:5330:62700/1	R1	+	-	+	-	0.340206	0.340206
ERR2061615.13812577 7001289F:109:CB97UANXX:2:1301:17259:39391/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.13812676 7001289F:109:CB97UANXX:2:2305:17301:48448/1	R1	+	-	+	-	0.457944	0.457944
ERR2061615.13812911 7001289F:109:CB97UANXX:2:1103:19626:21816/1	R1	-	+	-	+	0.571429	0.571429
ERR2061615.13812925 7001289F:109:CB97UANXX:2:1113:19940:70783/1	R1	+	-	+	-	0.365385	0.365385
ERR2061615.13813044 7001289F:109:CB97UANXX:2:1203:15231:80420/1	R1	+	-	+	-	0.302752	0.302752
ERR2061615.13813064 7001289F:109:CB97UANXX:2:2204:9869:49980/1	R1	+	-	+	-	0.387755	0.387755
ERR2061615.13813065 7001289F:109:CB97UANXX:2:2203:21303:101352/1	R1	+	-	+	-	0.302752	0.302752
ERR2061615.13813074 7001289F:109:CB97UANXX:2:1309:19529:64702/1	R1	+	-	+	-	0.302752	0.302752
ERR2061615.13813080 7001289F:109:CB97UANXX:2:1313:5872:28489/1	R1	+	-	+	-	0.471698	0.471698
ERR2061615.13813085 7001289F:109:CB97UANXX:2:1316:19193:50535/1	R1	+	-	+	-	0.500000	0.500000
ERR2061615.13813086 7001289F:109:CB97UANXX:2:1307:7028:15394/1	R1	+	-	+	-	0.394495	0.394495
ERR2061615.13813113 7001289F:109:CB97UANXX:2:1106:15077:87680/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13813122 7001289F:109:CB97UANXX:2:2315:6532:24075/1	R1	+	-	+	-	0.365385	0.365385
ERR2061615.13813319 7001289F:109:CB97UANXX:2:1309:6082:75688/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13813320 7001289F:109:CB97UANXX:2:1310:20763:32364/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.13813393 7001289F:109:CB97UANXX:2:1302:16188:88808/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13813395 7001289F:109:CB97UANXX:2:2215:11323:43602/1	R1	+	-	+	-	0.387755	0.387755
ERR2061615.13813424 7001289F:109:CB97UANXX:2:2115:13799:4474/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13813428 7001289F:109:CB97UANXX:2:1205:10985:54065/1	R1	+	-	+	-	0.807692	0.807692
ERR2061615.13813430 7001289F:109:CB97UANXX:2:2215:17755:67421/1	R1	+	-	+	-	0.961538	0.961538
ERR2061615.13813437 7001289F:109:CB97UANXX:2:2101:20793:80003/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13813485 7001289F:109:CB97UANXX:2:1104:10316:49949/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13813487 7001289F:109:CB97UANXX:2:1215:17652:13571/1	R1	+	-	+	-	0.302752	0.302752
ERR2061615.13813504 7001289F:109:CB97UANXX:2:1302:10028:51607/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13813634 7001289F:109:CB97UANXX:2:1213:9185:91070/1	R1	+	-	+	-	0.471698	0.471698
ERR2061615.13813723 7001289F:109:CB97UANXX:2:1202:14595:10397/1	R1	-	+	-	+	0.896552	0.896552
ERR2061615.13813884 7001289F:109:CB97UANXX:2:2209:14138:81037/1	R1	-	+	-	+	0.684211	0.684211
ERR2061615.13813896 7001289F:109:CB97UANXX:2:2206:19569:48961/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.13813962 7001289F:109:CB97UANXX:2:2114:4459:70389/1	R1	+	-	+	-	0.302752	0.302752
ERR2061615.13813991 7001289F:109:CB97UANXX:2:2101:8681:77706/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13814033 7001289F:109:CB97UANXX:2:1213:19278:44423/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13814098 7001289F:109:CB97UANXX:2:1115:5710:72794/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.13814216 7001289F:109:CB97UANXX:2:2206:5957:13784/1	R1	-	+	-	+	0.160000	0.160000
ERR2061615.13814241 7001289F:109:CB97UANXX:2:1307:12427:75981/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13814446 7001289F:109:CB97UANXX:2:1208:5398:65146/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13815010 7001289F:109:CB97UANXX:2:1310:10981:27989/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13815103 7001289F:109:CB97UANXX:2:1308:3271:28994/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13816100 7001289F:109:CB97UANXX:2:2112:6691:33514/1	R1	-	+	-	+	0.666667	0.666667
ERR2061615.13816101 7001289F:109:CB97UANXX:2:2113:15802:13846/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13816684 7001289F:109:CB97UANXX:2:1105:7227:23325/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13817147 7001289F:109:CB97UANXX:2:2206:9337:81799/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13817252 7001289F:109:CB97UANXX:2:1109:3406:61736/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13817454 7001289F:109:CB97UANXX:2:2306:20011:51765/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.13869579 7001289F:109:CB97UANXX:2:1305:13116:74797/1	R1	+	-	+	-	0.456522	0.456522
ERR2061615.15042657 7001289F:109:CB97UANXX:2:1107:4854:36709/1	R1	+	-	+	-	0.340206	0.340206
ERR2061615.15079542 7001289F:109:CB97UANXX:2:2203:11560:20554/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.15079744 7001289F:109:CB97UANXX:2:2103:5612:100988/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.15080258 7001289F:109:CB97UANXX:2:1113:1303:67192/1	R1	+	-	+	-	0.238095	0.238095
ERR2061615.15080444 7001289F:109:CB97UANXX:2:1108:9318:73556/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.15080540 7001289F:109:CB97UANXX:2:2302:2078:26473/1	R1	+	-	+	-	0.357798	0.357798
ERR2061615.15080650 7001289F:109:CB97UANXX:2:2306:14339:54961/1	R1	+	-	+	-	0.524752	0.524752
ERR2061615.15089149 7001289F:109:CB97UANXX:2:2302:16418:96736/1	R1	+	-	+	-	0.238095	0.238095
ERR2061615.16086998 7001289F:109:CB97UANXX:2:2104:5517:99686/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.16087000 7001289F:109:CB97UANXX:2:2109:6437:33923/1	R1	+	-	+	-	0.678571	0.678571
ERR2061615.16087001 7001289F:109:CB97UANXX:2:2110:12609:80826/1	R1	+	-	+	-	0.446429	0.446429
ERR2061615.16087003 7001289F:109:CB97UANXX:2:1302:17700:15257/1	R1	+	-	+	-	0.302752	0.302752
ERR2061615.16087004 7001289F:109:CB97UANXX:2:1215:13368:36559/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.16087006 7001289F:109:CB97UANXX:2:1206:7217:3740/1	R1	+	-	+	-	0.433628	0.433628
ERR2061615.16087007 7001289F:109:CB97UANXX:2:2210:5457:48297/1	R1	+	-	+	-	0.446429	0.446429
ERR2061615.16087010 7001289F:109:CB97UANXX:2:2311:5638:52893/1	R1	+	-	+	-	0.446429	0.446429
ERR2061615.16087012 7001289F:109:CB97UANXX:2:2204:2690:31161/1	R1	+	-	+	-	0.457944	0.457944
ERR2061615.16087014 7001289F:109:CB97UANXX:2:2110:18144:74188/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.16087016 7001289F:109:CB97UANXX:2:2101:5037:99008/1	R1	+	-	+	-	0.457944	0.457944
ERR2061615.16087017 7001289F:109:CB97UANXX:2:1310:20041:40183/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.16087018 7001289F:109:CB97UANXX:2:1203:2861:81094/1	R1	+	-	+	-	0.457944	0.457944
ERR2061615.16087023 7001289F:109:CB97UANXX:2:2303:4886:23137/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.16087025 7001289F:109:CB97UANXX:2:2202:19190:52820/1	R1	+	-	+	-	0.471698	0.471698
ERR2061615.16087027 7001289F:109:CB97UANXX:2:2112:9691:73167/1	R1	+	-	+	-	0.485149	0.485149
ERR2061615.16087028 7001289F:109:CB97UANXX:2:2103:13448:21505/1	R1	+	-	+	-	0.471698	0.471698
ERR2061615.16087031 7001289F:109:CB97UANXX:2:1102:14070:95753/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.16087032 7001289F:109:CB97UANXX:2:1105:18397:69715/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.16087034 7001289F:109:CB97UANXX:2:2214:3750:10801/1	R1	+	-	+	-	0.485149	0.485149
ERR2061615.16087036 7001289F:109:CB97UANXX:2:2309:16171:6726/1	R1	+	-	+	-	0.485149	0.485149
ERR2061615.16087038 7001289F:109:CB97UANXX:2:1205:1119:76190/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.16087039 7001289F:109:CB97UANXX:2:2205:8740:12840/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.16087040 7001289F:109:CB97UANXX:2:2101:17971:6042/1	R1	+	-	+	-	0.500000	0.500000
ERR2061615.16087042 7001289F:109:CB97UANXX:2:1314:14580:61710/1	R1	+	-	+	-	0.457944	0.457944
ERR2061615.16087044 7001289F:109:CB97UANXX:2:1207:1971:5664/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.16087047 7001289F:109:CB97UANXX:2:1203:15916:74173/1	R1	+	-	+	-	0.135135	0.135135
ERR2061615.16087049 7001289F:109:CB97UANXX:2:1203:7539:4154/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.16087050 7001289F:109:CB97UANXX:2:1314:14418:71634/1	R1	+	-	+	-	0.247706	0.247706
ERR2061615.16087052 7001289F:109:CB97UANXX:2:2304:6880:61360/1	R1	+	-	+	-	0.703704	0.703704
ERR2061615.16087056 7001289F:109:CB97UANXX:2:1216:3258:29142/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.16087057 7001289F:109:CB97UANXX:2:1307:1861:27937/1	R1	+	-	+	-	0.657895	0.657895
ERR2061615.16087060 7001289F:109:CB97UANXX:2:1313:1494:29451/1	R1	+	-	+	-	0.531915	0.531915
ERR2061615.16087064 7001289F:109:CB97UANXX:2:1208:12164:69024/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.16087069 7001289F:109:CB97UANXX:2:2316:11381:33743/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.16087071 7001289F:109:CB97UANXX:2:2212:18746:65827/1	R1	+	-	+	-	0.457944	0.457944
ERR2061615.16087077 7001289F:109:CB97UANXX:2:1307:14977:59862/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.16087078 7001289F:109:CB97UANXX:2:2104:7941:49175/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.16087079 7001289F:109:CB97UANXX:2:1216:5963:48745/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.16087082 7001289F:109:CB97UANXX:2:2316:10059:101240/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.16087084 7001289F:109:CB97UANXX:2:2108:6562:32683/1	R1	+	-	+	-	0.471698	0.471698
ERR2061615.16087085 7001289F:109:CB97UANXX:2:1207:6014:84407/1	R1	+	-	+	-	0.558824	0.558824
ERR2061615.16087086 7001289F:109:CB97UANXX:2:2210:5201:62238/1	R1	-	+	-	+	0.375000	0.375000
ERR2061615.16087088 7001289F:109:CB97UANXX:2:1215:19962:57458/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.16087090 7001289F:109:CB97UANXX:2:2313:5713:13095/1	R1	-	+	-	+	0.864865	0.864865
ERR2061615.16087094 7001289F:109:CB97UANXX:2:2115:7836:62148/1	R1	-	+	-	+	0.684211	0.684211
ERR2061615.17190616 7001289F:109:CB97UANXX:2:2303:11928:41513/1	R1	+	-	+	-	0.485149	0.485149
ERR2061615.17204708 7001289F:109:CB97UANXX:2:2115:17132:73169/1	R1	+	-	+	-	0.805556	0.805556
ERR2061615.17413698 7001289F:109:CB97UANXX:2:2309:20211:71986/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.17581798 7001289F:109:CB97UANXX:2:1205:17750:75589/1	R1	-	+	-	+	0.495146	0.495146
ERR2061615.17976235 7001289F:109:CB97UANXX:2:2113:20903:10958/1	R1	-	+	-	+	0.950000	0.950000
ERR2061615.17976326 7001289F:109:CB97UANXX:2:2205:19992:3493/1	R1	-	+	-	+	1.000000	1.000000
ERR2061615.18138809 7001289F:109:CB97UANXX:2:1101:1397:25004/1	R1	+	-	+	-	0.475000	0.475000
ERR2061615.18138815 7001289F:109:CB97UANXX:2:2102:20378:66316/1	R1	+	-	+	-	0.467391	0.467391
ERR2061615.18138817 7001289F:109:CB97UANXX:2:1311:12640:31363/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.18138823 7001289F:109:CB97UANXX:2:1201:6260:10302/1	R1	+	-	+	-	0.636364	0.636364
ERR2061615.18138825 7001289F:109:CB97UANXX:2:1308:2546:13279/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.18138826 7001289F:109:CB97UANXX:2:1213:8484:74426/1	R1	+	-	+	-	0.574257	0.574257
ERR2061615.18138827 7001289F:109:CB97UANXX:2:1215:6841:15247/1	R1	+	-	+	-	0.486726	0.486726
ERR2061615.18138828 7001289F:109:CB97UANXX:2:1110:9927:33143/1	R1	+	-	+	-	0.340206	0.340206
ERR2061615.18138831 7001289F:109:CB97UANXX:2:1216:3877:53594/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.18138836 7001289F:109:CB97UANXX:2:1113:2823:65662/1	R1	+	-	+	-	0.500000	0.500000
ERR2061615.18138839 7001289F:109:CB97UANXX:2:1116:17798:70797/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.18138842 7001289F:109:CB97UANXX:2:2212:11454:72910/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.18138843 7001289F:109:CB97UANXX:2:2215:18188:50098/1	R1	+	-	+	-	0.621053	0.621053
ERR2061615.18138847 7001289F:109:CB97UANXX:2:2302:10432:93979/1	R1	+	-	+	-	0.340206	0.340206
ERR2061615.18138855 7001289F:109:CB97UANXX:2:1205:17677:67912/1	R1	+	-	+	-	0.446429	0.446429
ERR2061615.18138860 7001289F:109:CB97UANXX:2:2108:19194:24879/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.18138861 7001289F:109:CB97UANXX:2:2108:7572:36113/1	R1	+	-	+	-	0.446429	0.446429
ERR2061615.18138862 7001289F:109:CB97UANXX:2:1315:15481:77623/1	R1	+	-	+	-	0.433628	0.433628
ERR2061615.18138863 7001289F:109:CB97UANXX:2:1212:14584:24606/1	R1	+	-	+	-	0.446429	0.446429
ERR2061615.18138868 7001289F:109:CB97UANXX:2:2202:18546:70100/1	R1	+	-	+	-	0.457944	0.457944
ERR2061615.18138869 7001289F:109:CB97UANXX:2:2203:4720:52050/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.18138873 7001289F:109:CB97UANXX:2:1315:9361:47873/1	R1	+	-	+	-	0.740741	0.740741
ERR2061615.18138885 7001289F:109:CB97UANXX:2:2116:19096:44262/1	R1	+	-	+	-	0.457944	0.457944
ERR2061615.18138890 7001289F:109:CB97UANXX:2:1104:16679:25029/1	R1	+	-	+	-	0.471698	0.471698
ERR2061615.18138891 7001289F:109:CB97UANXX:2:1116:6735:77112/1	R1	+	-	+	-	0.942857	0.942857
ERR2061615.18138892 7001289F:109:CB97UANXX:2:1310:15679:97368/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.18138893 7001289F:109:CB97UANXX:2:1106:16209:65878/1	R1	-	+	-	+	0.159664	0.159664
ERR2061615.18138897 7001289F:109:CB97UANXX:2:2114:16748:58262/1	R1	+	-	+	-	0.457944	0.457944
ERR2061615.18138898 7001289F:109:CB97UANXX:2:2103:6443:23761/1	R1	+	-	+	-	0.471698	0.471698
ERR2061615.18138901 7001289F:109:CB97UANXX:2:1301:9391:57442/1	R1	+	-	+	-	0.302752	0.302752
ERR2061615.18138906 7001289F:109:CB97UANXX:2:1305:20833:5497/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.18138909 7001289F:109:CB97UANXX:2:1308:5522:87719/1	R1	+	-	+	-	0.605505	0.605505
ERR2061615.18138911 7001289F:109:CB97UANXX:2:1109:15870:83335/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.18138912 7001289F:109:CB97UANXX:2:1112:13050:91184/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.18138924 7001289F:109:CB97UANXX:2:2110:20312:72321/1	R1	+	-	+	-	0.446429	0.446429
ERR2061615.18138925 7001289F:109:CB97UANXX:2:1206:13306:8528/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.18138928 7001289F:109:CB97UANXX:2:1313:7527:23819/1	R1	+	-	+	-	0.558824	0.558824
ERR2061615.18138931 7001289F:109:CB97UANXX:2:2309:13829:82295/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.18138934 7001289F:109:CB97UANXX:2:2314:2369:5281/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.18138945 7001289F:109:CB97UANXX:2:2215:7416:100080/1	R1	+	-	+	-	0.446429	0.446429
ERR2061615.18138947 7001289F:109:CB97UANXX:2:2205:7657:16201/1	R1	+	-	+	-	0.457944	0.457944
ERR2061615.18138948 7001289F:109:CB97UANXX:2:2303:1458:90491/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.18138949 7001289F:109:CB97UANXX:2:1204:14099:42572/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.18138953 7001289F:109:CB97UANXX:2:1215:7714:42720/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.18138955 7001289F:109:CB97UANXX:2:2211:19248:28018/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.18138956 7001289F:109:CB97UANXX:2:2305:2607:59785/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.18138958 7001289F:109:CB97UANXX:2:2111:12446:38974/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.18138963 7001289F:109:CB97UANXX:2:2114:16500:73858/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.18138965 7001289F:109:CB97UANXX:2:1111:19394:7355/1	R1	+	-	+	-	0.678571	0.678571
ERR2061615.18138966 7001289F:109:CB97UANXX:2:1107:11183:91520/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.18138967 7001289F:109:CB97UANXX:2:2308:13000:96789/1	R1	-	+	-	+	0.097087	0.097087
ERR2061615.18138969 7001289F:109:CB97UANXX:2:2306:11037:26666/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.18138971 7001289F:109:CB97UANXX:2:1201:13840:21770/1	R1	+	-	+	-	0.446429	0.446429
ERR2061615.18138972 7001289F:109:CB97UANXX:2:1206:20363:7460/1	R1	+	-	+	-	0.345455	0.345455
ERR2061615.18138973 7001289F:109:CB97UANXX:2:1309:5258:74755/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.18138974 7001289F:109:CB97UANXX:2:1205:20108:31340/1	R1	+	-	+	-	0.471698	0.471698
ERR2061615.18138975 7001289F:109:CB97UANXX:2:1207:19171:74032/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.18138976 7001289F:109:CB97UANXX:2:2310:14979:14572/1	R1	+	-	+	-	0.285714	0.285714
ERR2061615.18138977 7001289F:109:CB97UANXX:2:1312:18647:94100/1	R1	+	-	+	-	0.452055	0.452055
ERR2061615.18138978 7001289F:109:CB97UANXX:2:2306:18953:60819/1	R1	+	-	+	-	0.531915	0.531915
ERR2061615.18138979 7001289F:109:CB97UANXX:2:2309:17487:2280/1	R1	+	-	+	-	0.446429	0.446429
ERR2061615.18138980 7001289F:109:CB97UANXX:2:2108:6164:92759/1	R1	+	-	+	-	0.485149	0.485149
ERR2061615.18138981 7001289F:109:CB97UANXX:2:1304:5385:40820/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.18138982 7001289F:109:CB97UANXX:2:1210:3717:27130/1	R1	+	-	+	-	0.531915	0.531915
ERR2061615.18138983 7001289F:109:CB97UANXX:2:1113:19040:2432/1	R1	+	-	+	-	0.518868	0.518868
ERR2061615.18138984 7001289F:109:CB97UANXX:2:1115:5240:28116/1	R1	+	-	+	-	0.606742	0.606742
ERR2061615.18138985 7001289F:109:CB97UANXX:2:2301:15906:39321/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.18138986 7001289F:109:CB97UANXX:2:2304:8529:45228/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.18138988 7001289F:109:CB97UANXX:2:2314:11641:34992/1	R1	+	-	+	-	0.413043	0.413043
ERR2061615.18138989 7001289F:109:CB97UANXX:2:2208:20590:56139/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.18138992 7001289F:109:CB97UANXX:2:1106:11754:68761/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.18138994 7001289F:109:CB97UANXX:2:1305:9665:2833/1	R1	-	+	-	+	0.066667	0.066667
ERR2061615.18138995 7001289F:109:CB97UANXX:2:1206:1129:54849/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.18138997 7001289F:109:CB97UANXX:2:1204:16796:92208/1	R1	+	-	+	-	0.504673	0.504673
ERR2061615.18138998 7001289F:109:CB97UANXX:2:1216:16606:30697/1	R1	+	-	+	-	0.357798	0.357798
ERR2061615.18139000 7001289F:109:CB97UANXX:2:1114:18992:14535/1	R1	+	-	+	-	0.768519	0.768519
ERR2061615.18139002 7001289F:109:CB97UANXX:2:2115:9966:18583/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.18139003 7001289F:109:CB97UANXX:2:1310:9412:4652/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.18139004 7001289F:109:CB97UANXX:2:1111:9860:71899/1	R1	+	-	+	-	0.394495	0.394495
ERR2061615.18139006 7001289F:109:CB97UANXX:2:2213:13810:86496/1	R1	-	+	-	+	0.137931	0.137931
ERR2061615.18139007 7001289F:109:CB97UANXX:2:2215:3437:16482/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.18139008 7001289F:109:CB97UANXX:2:2304:4809:28241/1	R1	+	-	+	-	0.492537	0.492537
ERR2061615.18139009 7001289F:109:CB97UANXX:2:2303:16716:4211/1	R1	+	-	+	-	0.452055	0.452055
ERR2061615.18139011 7001289F:109:CB97UANXX:2:2308:2623:61466/1	R1	+	-	+	-	0.863636	0.863636
ERR2061615.18139012 7001289F:109:CB97UANXX:2:2311:14621:85511/1	R1	+	-	+	-	0.446429	0.446429
ERR2061615.18139013 7001289F:109:CB97UANXX:2:2203:7619:67352/1	R1	+	-	+	-	0.770000	0.770000
ERR2061615.18139014 7001289F:109:CB97UANXX:2:2315:20390:94460/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.18139016 7001289F:109:CB97UANXX:2:1101:17708:27114/1	R1	+	-	+	-	0.362637	0.362637
ERR2061615.18139017 7001289F:109:CB97UANXX:2:1104:14107:39091/1	R1	+	-	+	-	0.471698	0.471698
ERR2061615.18139021 7001289F:109:CB97UANXX:2:1203:12796:53380/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.18139022 7001289F:109:CB97UANXX:2:1310:9062:48211/1	R1	+	-	+	-	0.775701	0.775701
ERR2061615.18139023 7001289F:109:CB97UANXX:2:2102:19795:88732/1	R1	+	-	+	-	0.000000	0.000000
ERR2061615.18139024 7001289F:109:CB97UANXX:2:2210:5588:34592/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.18139025 7001289F:109:CB97UANXX:2:2308:10495:34426/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.18139030 7001289F:109:CB97UANXX:2:2304:8076:42594/1	R1	-	+	-	+	0.000000	0.000000
ERR2061615.18139032 7001289F:109:CB97UANXX:2:1108:20275:80822/1	R1	-	+	-	+	0.000000	0.000000
